Action,Object Type,Object Name,Event Display Name,Object Owner,Object Description,Event Category,Tags,Event Schema Status,Event Activity,Event Hidden From Dropdowns,Event Hidden From Persona Results,Event Hidden From Pathfinder,Event Hidden From Timeline,Event Source,Event 180 Day Volume,Event 180 Day Queries,Event First Seen,Event Last Seen,Property Type,Property Group Names,Event Property Name,Property Description,Property Value Type,Property Schema Status,Property Required,Property Visibility,Property Is Array,String Property Value Min Length,String Property Value Max Length,Number Is Integer,Number Property Value Min,Number Property Value Max,Array Unique Items,Array Min Items,Array Max Items,Enum Values,Const Value,Property Regex,Property First Seen,Property Last Seen
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Click,,,,Insider,,BLOCKED,INACTIVE,FALSE,FALSE,FALSE,FALSE,,693404,89,2024-01-24,2025-07-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,email_campaign_id,,number,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,journey_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,personalization_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,subject,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,user_agent,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-02-29,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Delivered,,,,Insider,,BLOCKED,INACTIVE,FALSE,FALSE,FALSE,FALSE,,157397003,75,2024-01-24,2025-07-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,email_campaign_id,,number,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,journey_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,personalization_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,subject,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Dropped,,,,,,BLOCKED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,5988,0,2024-10-31,2025-07-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Invalid,,,,,,BLOCKED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,944,0,2024-10-30,2025-07-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Open,,,,Insider,,BLOCKED,INACTIVE,FALSE,FALSE,FALSE,FALSE,,38846102,20,2024-01-25,2025-07-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,email_campaign_id,,number,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,journey_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,personalization_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,subject,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,user_agent,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-02-29,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Resubscribe,,,,,,BLOCKED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,590,0,2024-11-02,2025-07-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,campaign_name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Spamreport,,,,,,UNEXPECTED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,160,1,2024-11-03,2025-07-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,any,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,Email Unsubscribe,,,,Insider,,BLOCKED,INACTIVE,FALSE,FALSE,FALSE,FALSE,,159554,118,2024-01-25,2025-07-17,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,campaign_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-06-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,email,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,email_campaign_id,,number,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,Event Source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-10,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,journey_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,name,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,personalization_name,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,phone,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
,,,,,,,,,,,,,,,,,,,Event Property,,subject,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,surname,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-10-29,2025-07-15
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,user_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,variation_id,,string,,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2024-01-24,2025-07-17
IGNORE,Event,emailError_viewed,,fernando.flores@kavak.com,Whenever the user gets an error on email page,Hard Login - my account,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,emailErrorReturn_confirmed,,fernando.flores@kavak.com,Whenever the user gets an error and click on return to email page,Hard Login - my account,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,emailLogin_confirmed,,fernando.flores@kavak.com,Whenever a user introduce email and password then click login,Hard Login - my account,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,96,0,2022-06-05,2025-09-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationName,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationVersion,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,country_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-07,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,cta_text,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-01-13,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,HL,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-06-09,2025-07-26
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,TRUE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,process,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-13,2025-09-16
,Event,emailLogin_selected,,fernando.flores@kavak.com,Fires whenever a user select to login with his email,Hard Login - my account,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,121,0,2022-06-05,2025-09-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,algolia_ab_test_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-10-30,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,algolia_ab_test_variant,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-10-30,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationName,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationVersion,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,car_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,comfort_mechanics,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,coming_soon,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-22,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,country_id,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-02-07,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,discount_module,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-07-26,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,discount_value,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-07-26,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,exterior_aesthetics,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,financingOnly,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-12-26,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,HL,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-06-09,2025-07-26
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,interior_aesthetics,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,listing_type,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-13,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,pageview_source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-11-09,2025-09-16
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,TRUE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,price_type,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-13,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,process,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-13,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,refurbished,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,resendOption,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-05-25,2025-09-02
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,security_mechanics,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-06,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,source,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-08-24,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,trade_in_bonus_amount,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-11-02,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_bodytype,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_color,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_fuel,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_location,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_make,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_mileage,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-03,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_model,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_price,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_pricefinal,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-12-07,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_status,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_transmission,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_version,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-03,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,vip_year,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2021-11-01,2025-09-16
,Event,emailLogin_viewed,,fernando.flores@kavak.com,whenever a user visualize email login page,Hard Login - my account,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,137,1,2022-06-05,2025-09-15,,,,,,,,,,,,,,,,,,,,,,
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationName,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,applicationVersion,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-08-31,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,HL,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2022-06-09,2025-07-26
,,,,,,,,,,,,,,,,,,,Event Property,,path,,string,,FALSE,VISIBLE,TRUE,,,,,,,,,,,,2021-10-27,2025-09-16
IGNORE,,,,,,,,,,,,,,,,,,,Event Property,,process,,,UNEXPECTED,FALSE,VISIBLE,FALSE,,,,,,,,,,,,2023-09-13,2025-09-16
IGNORE,Event,emailValidation_confirmed,,fernando.flores@kavak.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,emailValidation_viewed,,fernando.flores@kavak.com,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,empty_Cta_Homeautoequity_selected,,,Click on Auto equity CTA on empty page at the financing app section,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,7509,63,2024-03-21,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
,Event,empty_Cta_Homefinancing_selected,,,Click on CTA on empty page at the app financing section,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,99630,77,2023-04-24,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,empty_HomeFinancinf_viewed,,,,,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,empty_HomeFinancing_viewed,,,View of empty page at home app finacing section,,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,714996,161,2023-04-29,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
IGNORE,Event,emptyBlackList_viewed,,fernando.flores@kavak.com,Empty state for user who are not in the whitelist but have an account statement,Self Service - My Account,,DELETED,ACTIVE,FALSE,FALSE,FALSE,FALSE,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
,Event,emptyNoPlan_viewed,,fernando.flores@kavak.com,When user without an account statement chooses the section,Self Service - My Account,,,ACTIVE,FALSE,FALSE,FALSE,FALSE,,55732,2,2022-09-08,2025-09-16,,,,,,,,,,,,,,,,,,,,,,
